Agency Name,State Name [District] Latest available year,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2021-22,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2020-21,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2019-20,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2018-19,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2017-18,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2016-17,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2015-16
MAMMOTH-SAN MANUEL UNIFIED DISTRICT (4439),Arizona,14392,12613,12110,11676,10646,10468,9896
MANA ACADEMY CHARTER SCHOOL,Utah,9195,19113,7959,8399,8050,7424,6551
MANALAPAN-ENGLISHTOWN REGIONAL SCHOOL DISTRICT,New Jersey,22785,21479,19728,20004,19324,18471,17652
MANARA ACADEMY,Texas,12970,9047,8721,9003,9276,8351,7877
MANASQUAN SCHOOL DISTRICT,New Jersey,28986,25964,24745,26021,25432,18719,27923
MANASSAS CITY PUBLIC SCHOOLS,Virginia,17203,16201,14582,14935,14540,15356,17642
MANASSAS PARK CITY PUBLIC SCHOOLS,Virginia,14412,13251,12320,11735,12338,12916,12970
MANATEE,Florida,13252,12584,12076,13571,11857,10264,9940
MANAWA SCHOOL DISTRICT,Wisconsin,17950,20477,27176,17228,14833,13226,11959
MANCELONA PUBLIC SCHOOLS,Michigan,14806,13949,12714,12213,11596,11355,10935
MANCHESTER,Tennessee,14237,14462,11643,12385,11820,11385,11399
MANCHESTER ACADEMIC CS,Pennsylvania,25348,22504,23570,22744,20357,18664,15782
MANCHESTER COMMUNITY SCHOOLS,Michigan,15411,14757,12873,15349,13872,13325,13261
MANCHESTER COMMUNITY SCHOOLS,Indiana,13394,11821,11454,11094,9929,10515,10535
MANCHESTER ESSEX REGIONAL,Massachusetts,41861,28149,24206,21384,20921,19146,17855
MANCHESTER LOCAL,Ohio,17735,16351,14365,15994,14006,17448,15525
MANCHESTER LOCAL,Ohio,15813,14300,12940,12584,12030,11975,11295
MANCHESTER SAU OFFICE,New Hampshire,†,†,†,†,†,†,–
MANCHESTER SCHOOL DISTRICT,New Hampshire,16662,15136,13868,13744,13431,12734,12542
MANCHESTER SCHOOL DISTRICT,Vermont,†,†,†,†,17524,20482,20602
MANCHESTER SCHOOL DISTRICT,Connecticut,33488,26833,26159,28908,27207,23236,23203
MANCHESTER TOWNSHIP SCHOOL DISTRICT,New Jersey,27005,24234,21916,22282,21559,21419,22962
MANCHESTER UNION ELEMENTARY,California,35000,22535,20156,26889,20350,14915,18211
MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),New York,28417,26393,27903,25089,21940,19536,19788
MANCOS SCHOOL DISTRICT RE-6,Colorado,13926,12211,31479,37799,12978,9862,9976
MANDAN 1,North Dakota,19029,14300,14170,13116,14044,13456,14088
MANDAREE 36,North Dakota,35240,27475,29427,26879,34431,25883,18986
MANES R-V,Missouri,21309,20018,22273,19304,18148,12100,11873
MANGUM,Oklahoma,12966,11835,11538,9981,8636,8254,8274
MANHASSET UNION FREE SCHOOL DISTRICT,New York,34507,34473,29913,29474,30949,30576,28087
MANHATTAN BEACH UNIFIED,California,23672,22967,22147,18704,14171,13691,13655
MANHATTAN CHARTER SCHOOL,New York,20294,17539,16757,–,†,†,–
MANHATTAN CHARTER SCHOOL II,New York,21798,17652,18834,–,†,†,–
MANHATTAN HIGH SCHOOL,Montana,15431,15759,16263,20565,52211,25695,14627
MANHATTAN SCHOOL,Montana,11771,11879,9953,11570,22184,13398,10627
MANHATTAN SD 114,Illinois,15255,13729,13154,13217,12452,12554,11420
MANHATTAN-OGDEN,Kansas,19424,28175,17308,11908,12177,11680,11551
MANHEIM CENTRAL SD,Pennsylvania,28931,19841,18538,21757,21358,25436,17454
MANHEIM TOWNSHIP SD,Pennsylvania,19195,20068,20027,17870,15615,14709,13994
MANILA SCHOOL DISTRICT,Arkansas,12335,11228,10863,14073,21839,13735,10120
MANISTEE AREA PUBLIC SCHOOLS,Michigan,17315,12179,11693,11799,11546,10713,9958
MANISTEE ISD,Michigan,–,†,–,–,†,†,–
MANISTIQUE AREA SCHOOLS,Michigan,14578,13530,11578,11166,11561,10959,11667
MANITOU SPRINGS SCHOOL DISTRICT NO. 14 IN THE COUNTY OF EL,Colorado,15026,13967,12616,11725,11932,10823,9942
MANITOWOC SCHOOL DISTRICT,Wisconsin,16160,14518,13197,13736,12954,12455,12048
MANKATO PUBLIC SCHOOL DISTRICT,Minnesota,17270,15496,14268,13814,13976,14502,16505
MANNFORD,Oklahoma,9473,10534,10203,9192,8442,7924,7363
MANNHEIM SD 83,Illinois,26992,27625,27426,28535,24378,23161,20625
MANNING 45,North Dakota,20158,21714,30500,21636,15571,9750,11053
MANNINGTON TOWNSHIP SCHOOL DISTRICT,New Jersey,45091,45181,39479,45718,43178,37728,29806
MANNSVILLE,Oklahoma,15383,14642,12271,10380,12602,10820,9704
MANOR ISD,Texas,16210,15412,14134,15301,17306,21015,14163
MANSFIELD,Massachusetts,24429,22690,20730,19646,18647,17025,16107
MANSFIELD CITY,Ohio,20815,23029,21190,20699,19393,19460,17559
MANSFIELD ELECTIVE ACADEMY,Ohio,†,†,†,†,†,15636,15500
MANSFIELD ENHANCEMENT ACADEMY,Ohio,†,†,†,†,†,†,7250
MANSFIELD ISD,Texas,11557,12467,14014,12306,10560,10598,11023
MANSFIELD R-IV,Missouri,12643,11382,10236,10479,10104,9368,8964
MANSFIELD SCHOOL DISTRICT,Connecticut,68895,32597,26507,25463,25414,23737,23237
MANSFIELD SCHOOL DISTRICT,Washington,40378,25857,29637,25127,28767,23059,22381
MANSFIELD SCHOOL DISTRICT,Arkansas,13150,12039,10947,11451,11474,10618,9714
MANSFIELD TOWNSHIP ELEMENTARY SCHOOL DISTRICT,New Jersey,26636,24789,20625,19471,18917,20387,22463
MANSFIELD TOWNSHIP SCHOOL DISTRICT,New Jersey,29041,26986,24987,24711,23198,21612,18938
MANSON NORTHWEST WEBSTER COMM SCHOOL DISTRICT,Iowa,14115,12481,11360,11985,13672,15086,14691
MANSON SCHOOL DISTRICT,Washington,24036,17768,16536,15490,17408,14174,14308
MANTECA UNIFIED,California,15270,14991,13165,13474,12461,12394,11817
MANTENO CUSD 5,Illinois,16424,16652,15836,13669,12777,12983,13397
MANTON CONSOLIDATED SCHOOLS,Michigan,13285,12000,11103,10766,10583,10371,11381
MANTUA TOWNSHIP SCHOOL DISTRICT,New Jersey,25050,22149,20071,20292,18871,17906,18014
MANVEL 125,North Dakota,18011,15799,15814,14326,14029,10478,10167
MANVILLE SCHOOL DISTRICT,New Jersey,24896,20797,19332,18836,17244,16115,16608
MANZANITA ELEMENTARY,California,13911,41246,14318,10830,10708,10049,9978
MANZANITA MIDDLE DISTRICT,CALIFORNIA,23515,17527,12134,11101,†,†,†
MANZANITA PUBLIC CHARTER DISTRICT,CALIFORNIA,12612,11981,10743,10833,†,†,†
MANZANOLA JOINT DISTRICT NO. 3J OF THE COUNTIES OF OTERO A,Colorado,95640,111916,32716,17936,16357,18202,17203
MAP ACADEMY CHARTER SCHOOL (DISTRICT),MASSACHUSETTS,23740,18107,15484,15600,†,†,†
MAPLE,Oklahoma,28932,16254,24677,21655,19012,19438,19179
MAPLE CREEK ELEMENTARY,California,107250,33091,41333,86000,36111,29333,30917
MAPLE DALE-INDIAN HILL SCHOOL DISTRICT,Wisconsin,32279,37370,23856,17168,16651,16267,17116
MAPLE ELEMENTARY,California,14906,14257,29551,26781,10880,10829,10507
MAPLE HEIGHTS CITY,Ohio,16821,15080,14577,14409,14549,14449,13033
MAPLE LAKE PUBLIC SCHOOL DISTRICT,Minnesota,16316,14944,14339,13796,12802,12480,11984
MAPLE RIVER SCHOOL DISTRICT,Minnesota,51288,36401,15244,14055,13441,12351,12658
MAPLE RUN SUPERVISORY DISTRICT,Vermont,†,†,†,–,†,†,–
MAPLE RUN UNIFIED UNION SCHOOL DISTRICT #57,VERMONT,26541,26277,23125,20785,21118,†,†
MAPLE SCHOOL DISTRICT,Wisconsin,16479,14432,13577,12638,13123,13877,16024
MAPLE SHADE SCHOOL DISTRICT,New Jersey,26029,29476,34417,20901,19098,18694,17977
MAPLE VALLEY 4,North Dakota,19059,19876,15686,21271,21971,20602,18332
MAPLE VALLEY SCHOOLS,Michigan,15159,14230,12720,11704,12265,16836,19483
MAPLE VALLEY-ANTHON OTO COMM SCHOOL DISTRICT,Iowa,16256,15367,13340,14256,14309,13282,13975
MAPLETON 7,North Dakota,15712,15396,13649,14994,64673,43146,9829
MAPLETON CHARTER SCHOOL AT WHITEHALL,DELAWARE,†,†,†,†,†,†,–
MAPLETON LOCAL,Ohio,14228,13784,12225,11184,9877,9771,9517
MAPLETON SCHOOL DISTRICT NO. 1 IN THE COUNTY OF ADAMS & ST,Colorado,16096,17006,16034,16878,16278,11726,9294
MAPLETON SD 32,Oregon,28117,25847,19761,34038,74041,23333,15557
MAPLEWOOD CAREER CENTER DISTRICT,Ohio,–,†,†,†,†,†,†
MAPLEWOOD LOCAL,Ohio,16677,16808,17337,15133,14373,14660,13485
MAPLEWOOD-RICHMOND HEIGHTS,Missouri,27991,19792,14226,15288,16741,16963,14550
MAQUOKETA COMM SCHOOL DISTRICT,Iowa,15322,15626,13965,15057,13428,12727,12037
MAQUOKETA VALLEY COMM SCHOOL DISTRICT,Iowa,14500,12937,12262,12864,17993,13443,11317
MAR LEE SCHOOL DISTRICT,Michigan,13088,11931,11119,10716,10558,10712,10119
MARAIS DES CYGNES VALLEY,Kansas,21330,18486,17758,17042,17147,15406,14494
MARANA UNIFIED DISTRICT (4404),Arizona,11246,10633,11253,12221,9569,9097,9920
MARATHON CENTRAL SCHOOL DISTRICT,New York,28201,34149,30248,25518,24716,24241,26048
MARATHON CITY SCHOOL DISTRICT,Wisconsin,13590,12829,16322,13059,25744,12286,12453
MARATHON COUNTY CDEB,Wisconsin,†,†,†,†,†,†,†
MARATHON ISD,Texas,28632,26550,43140,31000,26444,25943,30648
MARBLE CITY,Oklahoma,18451,16101,12083,13394,13312,15255,11704
MARBLE FALLS ISD,Texas,16324,17899,17941,14376,12750,11821,11281
MARBLEHEAD,Massachusetts,34614,35687,23624,20912,19389,18266,17364
MARBLEHEAD COMMUNITY CHARTER PUBLIC (DISTRICT),Massachusetts,19378,18558,17078,16712,16057,15378,14532
MARCELINE R-V,Missouri,11476,11932,10731,14402,10588,10809,13211
MARCELLUS CENTRAL SCHOOL DISTRICT,New York,33046,25990,26061,25671,25826,20197,20106
MARCELLUS COMMUNITY SCHOOLS,Michigan,14609,13750,12145,12050,11054,14265,21437
MARCOLA SD 79J,Oregon,14001,13538,12901,10722,18007,38307,22376
MARCONI LEARNING ACADEMY DISTRICT,CALIFORNIA,18266,14934,14936,15848,†,†,†
MARCUM-ILLINOIS UNION ELEMENTARY,California,16070,16680,14573,15847,1038,1056,1132
MARCUS-MERIDEN-CLEGHORN COMM SCHOOL DISTRICT,Iowa,25761,19741,18201,17626,19330,15140,12204
MARE ISLAND TECHNOLOGY ACADEMY DISTRICT,CALIFORNIA,16790,9648,9679,8708,†,†,†
MARENGO CHSD 154,Illinois,20477,26587,26222,25111,23795,23259,18701
MARENGO COUNTY,Alabama,15873,14110,12968,12346,11586,12177,10714
MARENGO-UNION E CONS D 165,Illinois,17218,16666,15076,13597,13303,13164,12606
MARFA ISD,Texas,23585,17330,14751,15726,13527,12451,12333
MARGARETTA LOCAL,Ohio,17777,15546,13588,14533,14963,14088,14940
MARGARETVILLE CENTRAL SCHOOL DISTRICT,New York,33608,32178,32000,31564,28836,40385,26000
MARGATE CITY SCHOOL DISTRICT,New Jersey,50885,37801,37378,41678,39389,39105,33080
MARIA L. VARISCO-ROGERS CHARTER SCHOOL,New Jersey,20363,18836,20178,20091,20630,19276,21624
MARIA MONTESSORI ACADEMY,Utah,8884,8978,8703,8573,12466,5776,5717
MARIA MONTESSORI CHARTER ACADEMY DISTRICT,CALIFORNIA,13074,11305,11007,10496,†,†,†
MARIANA BRACETTI ACADEMY CS,Pennsylvania,15453,14759,14435,14224,13652,13576,12024
MARICOPA COUNTY COMMUNITY COLLEGE DISTRICT DBA GAT (4314),Arizona,10971,9771,10105,10051,9130,9043,9102
MARICOPA COUNTY DETENTION EDUCATION CENTER (1000313),ARIZONA,–,†,–,†,†,†,†
MARICOPA COUNTY REGIONAL SCHOOL DISTRICT (4234),Arizona,36362,32000,33460,7629,10319,10295,6923
MARICOPA COUNTY REGIONAL SPECIAL SERVICES DISTRICT (4233),Arizona,†,†,–,–,†,†,–
MARICOPA COUNTY SHERIFFS OFFICE (79540),Arizona,–,†,–,–,†,†,–
MARICOPA UNIFIED,California,25157,21145,26546,22907,1100,1565,2739
MARICOPA UNIFIED SCHOOL DISTRICT (4441),Arizona,15521,9991,8450,8805,7997,7427,6992
MARIE H. KATZENBACH SCHOOL FOR THE DEAF,NEW JERSEY,†,†,–,†,†,†,–
MARIEMONT CITY,Ohio,21883,28711,31513,18476,15265,14447,13384
MARIES CO. R-I,Missouri,13908,12510,10329,10430,10121,9193,8422
MARIES CO. R-II,Missouri,10018,10578,10371,10571,10662,9822,9247
MARIETTA,Oklahoma,11071,9774,10996,9934,9543,8836,7684
MARIETTA CITY,Ohio,14275,13401,11779,11412,10755,11049,11086
MARIETTA CITY,Georgia,17495,16957,17111,15685,13283,12620,12621
MARIN COUNTY OFFICE OF EDUCATION,California,234153,218910,218591,212090,197133,235295,216689
MARIN COUNTY ROP,California,†,†,†,†,†,†,–
MARIN PUPIL TRANSPORTATION AGENCY JPA,California,†,†,†,†,†,†,–
MARINE AREA COMMUNITY SCHOOL,MINNESOTA,16773,15239,15703,13251,13302,†,†
MARINE VILLAGE SCHOOL,MINNESOTA,†,†,†,†,†,†,†
MARINETTE SCHOOL DISTRICT,Wisconsin,28628,15341,14053,14813,14733,12599,14068
MARION,Florida,11790,11135,10568,10327,10011,9716,9554
MARION,Massachusetts,24039,22351,19439,17689,17879,16940,16665
MARION 10,South Carolina,14103,12800,12350,12022,12216,10739,10453
MARION ACADEMY,INDIANA,†,†,–,11587,9589,11671,16464
MARION C. EARLY R-V,Missouri,11224,10627,9521,9520,9398,10181,9647
MARION CENTER AREA SD,Pennsylvania,22192,20306,18903,18836,17665,17009,16510
MARION CENTRAL SCHOOL DISTRICT,New York,34324,31390,29720,26437,24224,24296,22525
MARION CITY,Ohio,16286,15962,14241,13928,14230,16294,15409
MARION CITY DIGITAL ACADEMY,Ohio,†,†,†,†,†,8257,7797
MARION CO SCHOOL DIST,Mississippi,12652,12418,10575,11185,9876,10334,10382
MARION CO. R-II,Missouri,13812,12930,12554,17565,13233,12034,11262
MARION COMMUNITY SCHOOLS,Indiana,19989,14570,14493,13337,12626,10045,9883
MARION COUNTY,Kentucky,14666,12685,11630,11425,11778,10486,11114
MARION COUNTY,Tennessee,11318,10041,9341,9493,9245,9181,8766
MARION COUNTY,Alabama,11702,11435,10091,10236,10111,10089,9122
MARION COUNTY,Georgia,15012,12405,12340,12317,11239,10552,9982
MARION COUNTY SCHOOLS,West Virginia,14780,13357,12855,12756,11933,11943,12270
MARION COUNTY SPECIAL EDUCATION,Kansas,–,†,–,–,†,†,–
MARION CUSD 2,Illinois,15450,15764,13960,12876,12203,13624,13707
MARION ELEM,Montana,12669,12734,10932,12197,12771,12018,11400
MARION INDEPENDENT SCHOOL DISTRICT,Iowa,18209,16544,13707,14123,15246,18540,13221
MARION ISD,Texas,14117,22539,13216,10244,9387,14786,11780
MARION LOCAL,Ohio,12847,12126,11351,11064,10754,10105,10178
MARION P. THOMAS CHARTER SCHOOL,New Jersey,25387,21005,20054,19888,21609,21110,17344
MARION PREPARATORY ACADEMY,OHIO,13402,10452,14905,†,†,†,†
MARION PUBLIC SCHOOLS,Michigan,18002,14437,14372,12964,15569,14112,11575
MARION SCHOOL DISTRICT,Arkansas,15139,12874,11364,10649,10322,10310,9926
MARION SCHOOL DISTRICT,Wisconsin,17051,16341,15917,13845,13171,14068,12556
MARION SCHOOL DISTRICT 60-3,South Dakota,18348,17625,16358,17109,15583,15596,12900
MARION-FLORENCE,Kansas,16167,16617,14829,13914,13350,12238,12122
MARION/CLINTON/WASH CO CTES,Illinois,–,†,–,–,†,†,–
MARIONVILLE R-IX,Missouri,10830,10356,12663,10510,9476,8872,8224
MARIPOSA COUNTY OFFICE OF EDUCATION,California,134417,108450,85065,86378,70122,67479,–
MARIPOSA COUNTY UNIFIED,California,18946,19266,17493,15547,12961,12393,11317
MARISSA CUSD 40,Illinois,19164,18514,16954,14735,14566,13973,12865
MARITIME ACADEMY CS,Pennsylvania,20700,13399,13966,12867,12257,12035,11547
MARITIME ACADEMY OF TOLEDO THE,Ohio,15443,10989,11038,10315,10983,11172,10471
MARJORIE WILLIAMS ACADEMY,North Carolina,34774,21023,15568,12710,12279,13174,14532
MARK TWAIN R-VIII,Missouri,20725,17078,14150,17277,19739,13712,11603
MARK TWAIN UNION ELEMENTARY,California,13835,12726,11523,11609,11811,9876,9687
MARK WEST UNION ELEMENTARY,California,16227,14586,13424,12550,12391,10828,10495
MARKED TREE SCHOOL DISTRICT,Arkansas,13417,15088,20506,18684,10267,10775,9765
MARKESAN SCHOOL DISTRICT,Wisconsin,17153,16209,13772,13720,12900,12385,11762
MARLBORO 01,South Carolina,15934,15132,14585,12769,13350,12680,14304
MARLBORO CENTRAL SCHOOL DISTRICT,New York,35770,33209,27368,26535,26506,25904,26357
MARLBORO SCHOOL DISTRICT,Vermont,28295,30000,25311,20583,24935,20854,19919
MARLBORO TOWNSHIP SCHOOL DISTRICT,New Jersey,25555,23769,21167,21443,20357,19348,18268
MARLBOROUGH,Massachusetts,25301,23549,21956,22844,21547,20610,20456
MARLBOROUGH SCHOOL DISTRICT,New Hampshire,42481,29593,31306,32101,29566,17336,16704
MARLBOROUGH SCHOOL DISTRICT,Connecticut,22937,22678,21002,20437,18631,16432,16351
MARLETTE COMMUNITY SCHOOLS,Michigan,14502,11986,10868,11460,10429,10414,9864
MARLIN ISD,Texas,19170,17748,15738,16056,15750,13655,12126
MARLINGTON LOCAL,Ohio,15139,15324,13677,12180,12013,10489,10258
MARLOW,Oklahoma,10837,12241,9249,8940,8155,7669,8756
MARLOW SCHOOL DISTRICT,New Hampshire,54042,42528,43130,42698,43743,19293,22656
MARMADUKE SCHOOL DISTRICT,Arkansas,11701,10992,9612,9261,9291,8988,8745
MARMARTH 12,North Dakota,17435,14160,14500,27267,19067,21571,24188
MARMATON VALLEY,Kansas,18867,17988,17053,16583,15487,13873,13212
MARMOT SCHOOLS,North Dakota,–,†,–,–,†,†,–
MAROA FORSYTH CUSD 2,Illinois,25460,15830,13005,12235,12126,11683,10838
MARPLE NEWTOWN SD,Pennsylvania,27373,26879,32357,25282,23191,22826,22103
MARQUAND-ZION R-VI,Missouri,21557,17942,18826,15765,12145,12276,10081
MARQUARDT SD 15,Illinois,28351,26141,27329,26887,28503,26790,18537
MARQUETTE AREA PUBLIC SCHOOLS,Michigan,13097,11831,10905,10973,11815,11783,10300
MARQUETTE-ALGER REGIONAL EDUCATION SERVICE AGENCY,Michigan,–,†,–,–,†,†,–
MARS AREA SD,Pennsylvania,15092,15079,17387,15406,14967,14367,13254
MARSEILLES ESD 150,Illinois,16433,18349,16740,15660,14844,13638,12155
MARSH VALLEY JOINT DISTRICT,Idaho,10540,9639,8042,7668,7429,7071,7086
MARSHALL,Missouri,12678,11005,10552,10230,9803,10337,9389
MARSHALL ACADEMY,Michigan,10654,9647,9597,8897,8349,7639,7442
MARSHALL CO SCHOOL DIST,Mississippi,10889,11844,11603,9466,8320,8273,8171
MARSHALL COUNTY,Alabama,14887,11960,11329,10620,10918,10434,11489
MARSHALL COUNTY,Kentucky,13761,12474,12702,15301,12253,10860,13339
MARSHALL COUNTY,Tennessee,10957,9809,9327,9757,9426,8883,8648
MARSHALL COUNTY CENTRAL SCHOOLS,Minnesota,16077,15544,16288,14532,14678,15064,13718
MARSHALL COUNTY SCHOOLS,West Virginia,18348,18942,17907,16991,15487,15720,16593
MARSHALL COUNTY SP. ED. COOP.,KANSAS,–,†,–,†,†,†,†
MARSHALL CUSD 2C,Illinois,16105,13997,12551,12398,9497,9574,9830
MARSHALL HIGH SCHOOL,Ohio,14528,18555,12561,16654,10838,9904,9056
MARSHALL ISD,Texas,11361,11397,11536,10434,11434,24078,12690
MARSHALL PUBLIC SCHOOL DISTRICT,Minnesota,19658,24306,17297,14828,14374,15175,15522
MARSHALL PUBLIC SCHOOLS,Michigan,14914,13577,12543,12856,12418,11294,11101
MARSHALL SCHOOL DISTRICT,Wisconsin,19335,16494,15257,15020,16180,16012,22167
MARSHALL-NEMAHA CO. ED. SERV. COOP.,KANSAS,†,†,†,†,†,†,†
MARSHALLTOWN COMM SCHOOL DISTRICT,Iowa,14701,14202,13126,14057,12503,11432,11912
MARSHFIELD,Massachusetts,20181,19835,18595,18341,16434,15171,14565
MARSHFIELD PUBLIC SCHOOLS,Maine,–,†,–,–,†,†,–
MARSHFIELD R-I,Missouri,12636,10909,11096,11477,9059,8753,8251
MARSHFIELD UNIFIED SCHOOL DISTRICT,Wisconsin,15506,13765,14032,14479,12566,11978,12972
MARSING JOINT DISTRICT,Idaho,10639,10109,9560,19117,11837,8585,7847
MART ISD,Texas,32608,15473,29803,25250,12052,11992,10824
MARTENSDALE-ST MARYS COMM SCHOOL DISTRICT,Iowa,15431,13473,13808,12846,12799,12956,13034
MARTHA'S VINEYARD,Massachusetts,41931,39859,41510,38910,35727,33713,34417
MARTHA'S VINEYARD CHARTER PUBLIC SCHOOL (DISTRICT),Massachusetts,39127,34068,32233,30423,28522,29347,24135
MARTIN,Florida,14396,12821,12260,10830,10505,11290,10353
MARTIN BEHRMAN ELEMENTARY SCHOOL,LOUISIANA,11723,12290,11957,12183,10183,10370,–
MARTIN COUNTY,Kentucky,14903,14801,17909,19534,19590,13553,11345
MARTIN COUNTY SCHOOLS,North Carolina,15949,15203,13040,12954,11882,11439,11114
MARTIN COUNTY WEST SCHOOL DISTRICT,Minnesota,16745,15768,15698,14405,14266,13559,18176
MARTIN LUTHER KING JR. CHARTER SCHOOL OF EXCELLENCE (DISTRIC,Massachusetts,23083,19463,18150,17849,18803,18921,17350
MARTIN LUTHER KING JR. EDUCATION CENTER ACADEMY,Michigan,11553,11673,7897,8788,9212,7964,8935
MARTIN PUBLIC SCHOOLS,Michigan,13868,12193,11993,17646,30913,13889,9558
MARTINEZ UNIFIED,California,19957,20506,20287,14851,13876,15060,13110
MARTINS FERRY CITY,Ohio,15500,16172,25041,13744,11769,11820,12036
MARTINS MILL ISD,Texas,13362,13492,11429,10605,10132,10430,9895
MARTINSVILLE CITY PUBLIC SCHOOLS,Virginia,16152,14788,13012,13855,13193,12609,12023
MARTINSVILLE CUSD 3C,Illinois,17901,18518,15031,14106,13259,12402,15375
MARTINSVILLE ISD,Texas,16046,13226,14663,10988,10120,9971,10306
MARVELL-ELAINE SCHOOL DISTRICT,Arkansas,21483,16974,22640,14000,16367,16572,15317
MARVIN L. WINANS ACADEMY OF PERFORMING ARTS,Michigan,17390,14901,13786,10258,8696,8063,9601
MARY C O'BRIEN ACCOMMODATION DISTRICT (4435),Arizona,29089,30368,25509,24900,24260,22490,24487
MARY D. COGHILL CHARTER SCHOOL,LOUISIANA,†,†,14100,11146,11748,10897,–
MARY ELLEN HALVORSON EDUCATIONAL FOUNDATION. DBA:  (10965),Arizona,10312,8734,7595,8670,7995,8804,7221
MARY L. BOOKER LEADERSHIP ACADEMY DISTRICT,CALIFORNIA,†,†,25789,–,†,†,†
MARY M KNIGHT SCHOOL DISTRICT,Washington,20206,10452,10302,10664,10401,11979,19146
MARY MCLEOD BETHUNE DAY ACADEMY PCS,District of Columbia,31265,22203,18948,18933,18260,20134,17734
MARY WALKER SCHOOL DISTRICT,Washington,14276,15083,14757,15591,16500,15094,21415
MARYETTA,Oklahoma,14338,12851,11992,11596,10285,10251,9789
MARYSVILLE,Kansas,20020,22783,18295,21069,29245,25371,12615
MARYSVILLE EXEMPTED VILLAGE,Ohio,13270,12950,13733,12977,11656,11518,10923
MARYSVILLE JOINT UNIFIED,California,18649,16127,13360,13629,12840,12239,11984
MARYSVILLE PUBLIC SCHOOLS,Michigan,11906,10838,10507,10640,10547,11085,9682
MARYSVILLE SCHOOL DISTRICT,Washington,19838,17256,17088,15717,13986,13452,13057
MARYVALE PREPARATORY ACADEMY (90861),Arizona,12246,11189,9868,10036,8333,8516,7755
MARYVILLE,Tennessee,12664,12102,11556,12116,11484,11236,10939
MARYVILLE R-II,Missouri,13926,12469,12460,12301,12389,15819,14894
MASADA CHARTER SCHOOL INC. (79499),Arizona,8968,9866,8036,8049,7616,7263,6353
MASCENIC REGIONAL SAU OFFICE,New Hampshire,†,†,†,†,†,†,–
MASCENIC REGIONAL SCHOOL DISTRICT,New Hampshire,19510,19011,15819,15535,15506,14909,14630
MASCOMA VALLEY REGIONAL SCHOOL DISTRICT,New Hampshire,27282,26286,23982,23108,22188,25525,32641
MASCOMA VALLEY SAU OFFICE,New Hampshire,†,†,†,†,†,†,–
MASCONOMET,Massachusetts,26034,25298,23360,21364,20378,19263,17614
MASCOUTAH CUD 19,Illinois,14621,36311,15371,14277,13513,13783,13911
MASHPEE,Massachusetts,27035,26315,23931,21621,22041,22523,18551
MASON,Oklahoma,11579,11592,11367,11484,9278,9098,9599
MASON CITY,Ohio,14024,13076,13047,15131,12450,11333,11206
MASON CITY COMM SCHOOL DISTRICT,Iowa,20634,17424,14493,13658,13419,12364,12325
MASON CONSOLIDATED SCHOOLS (MONROE),Michigan,14228,11496,11384,11408,10987,10792,9859
MASON COUNTY,Kentucky,16396,14262,14336,12885,10639,10555,10119
MASON COUNTY CENTRAL SCHOOLS,Michigan,12563,11579,11012,10764,11511,12353,10044
MASON COUNTY EASTERN SCHOOLS,Michigan,12917,11617,11849,10675,11130,10924,10199
MASON COUNTY SCHOOLS,West Virginia,13705,12713,12548,12294,11651,12023,12314
